,hhid,group_id_x,totformalborrow_24,totinformalborrow_24,hhinc,hhnomembers_x,survey_round,hhinc_24,totformalborrow_24_top_coded,totinformalborrow_24_top_coded,hhinc_top_coded,hhinc_24_top_coded,total_borrowed_amount,pair_id,treated,daily_per_capita_income,below_poverty_line,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
2715,122823.0,180.0,75000,30000,12100,3,Endline II,290400,75000.0,30000.0,12100.0,290400.0,105000,54,0,134.44444444444443,1,Male (1),60.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2716,122830.0,180.0,30000,200000,7200,5,Endline II,172800,30000.0,200000.0,7200.0,172800.0,230000,54,0,48.0,1,Male (1),32.0,0 years,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2717,122833.0,180.0,50000,30000,7120,6,Endline II,170880,50000.0,30000.0,7120.0,170880.0,80000,54,0,39.55555555555556,1,Male (1),28.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2718,122834.0,180.0,73000,20000,12000,6,Endline II,288000,73000.0,20000.0,12000.0,288000.0,93000,54,0,66.66666666666667,1,Male (1),32.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2719,122843.0,180.0,187000,145000,1500,2,Endline II,36000,187000.0,145000.0,1500.0,36000.0,332000,54,0,25.0,0,Male (1),53.0,0 years,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2720,122845.0,180.0,36000,7000,14000,5,Endline II,336000,36000.0,7000.0,14000.0,336000.0,43000,54,0,93.33333333333334,1,Male (1),29.0,11 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2721,122877.0,160.0,20000,2000,3000,6,Endline II,72000,20000.0,2000.0,3000.0,72000.0,22000,44,0,16.666666666666668,0,Female (0),38.0,0 years,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2722,122889.0,160.0,87000,30000,35000,4,Endline II,840000,87000.0,30000.0,35000.0,840000.0,117000,44,0,291.6666666666667,1,Female (0),37.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2723,122896.0,160.0,15000,38000,6000,6,Endline II,144000,15000.0,38000.0,6000.0,144000.0,53000,44,0,33.333333333333336,1,Male (1),30.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2724,122908.0,160.0,75000,30000,11875,4,Endline II,285000,75000.0,30000.0,11875.0,285000.0,105000,44,0,98.95833333333333,1,Female (0),27.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2725,122909.0,160.0,50000,30000,6700,6,Endline II,160800,50000.0,30000.0,6700.0,160800.0,80000,44,0,37.22222222222222,1,Male (1),79.0,9 years,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2726,123074.0,161.0,50000,110000,12725,5,Endline II,305400,50000.0,110000.0,12725.0,305400.0,160000,44,1,84.83333333333334,1,Male (1),47.0,11 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2727,123094.0,161.0,50000,30000,50,4,Endline II,1200,50000.0,30000.0,50.0,1200.0,80000,44,1,0.4166666666666667,0,Male (1),49.0,0 years,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2728,123125.0,154.0,24000,65000,7000,7,Endline II,168000,24000.0,65000.0,7000.0,168000.0,89000,41,1,33.333333333333336,1,Male (1),48.0,0 years,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2729,123161.0,154.0,80000,15000,2050,3,Endline II,49200,80000.0,15000.0,2050.0,49200.0,95000,41,1,22.777777777777775,0,Male (1),39.0,8 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2730,123164.0,154.0,50000,45000,15000,2,Endline II,360000,50000.0,45000.0,15000.0,360000.0,95000,41,1,250.0,1,Male (1),52.0,10 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2731,123213.0,161.0,50000,125000,6500,6,Endline II,156000,50000.0,125000.0,6500.0,156000.0,175000,44,1,36.11111111111111,1,Male (1),47.0,8 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2732,123223.0,154.0,72000,7000,4920,3,Endline II,118080,72000.0,7000.0,4920.0,118080.0,79000,41,1,54.666666666666664,1,Male (1),43.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2733,123227.0,155.0,70000,35000,5000,3,Endline II,120000,70000.0,35000.0,5000.0,120000.0,105000,41,0,55.55555555555555,1,Male (1),27.0,11 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2734,123242.0,161.0,90000,120000,14500,7,Endline II,348000,90000.0,120000.0,14500.0,348000.0,210000,44,1,69.04761904761905,1,Male (1),59.0,3-7 years (Classes 1-5),1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2735,123245.0,154.0,30000,43000,16400,8,Endline II,393600,30000.0,43000.0,16400.0,393600.0,73000,41,1,68.33333333333333,1,Male (1),47.0,3-7 years (Classes 1-5),1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2736,123259.0,154.0,33000,11000,15000,5,Endline II,360000,33000.0,11000.0,15000.0,360000.0,44000,41,1,100.0,1,Male (1),52.0,18 years (Graduate),1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2737,123279.0,156.0,85000,45000,7680,5,Endline II,184320,85000.0,45000.0,7680.0,184320.0,130000,42,1,51.2,1,Male (1),33.0,10 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2738,123292.0,154.0,35000,140000,6300,4,Endline II,151200,35000.0,140000.0,6300.0,151200.0,175000,41,1,52.5,1,Male (1),29.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2739,123296.0,154.0,65000,72000,1100,7,Endline II,26400,65000.0,72000.0,1100.0,26400.0,137000,41,1,5.238095238095238,0,Male (1),50.0,3-7 years (Classes 1-5),0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2740,123297.0,155.0,95000,25000,8400,4,Endline II,201600,95000.0,25000.0,8400.0,201600.0,120000,41,0,70.0,1,Male (1),59.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2741,123302.0,161.0,30000,30000,8300,6,Endline II,199200,30000.0,30000.0,8300.0,199200.0,60000,44,1,46.111111111111114,1,Female (0),52.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2742,123305.0,154.0,58000,30000,15000,2,Endline II,360000,58000.0,30000.0,15000.0,360000.0,88000,41,1,250.0,1,Female (0),50.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2743,123309.0,154.0,173000,30000,7500,5,Endline II,180000,173000.0,30000.0,7500.0,180000.0,203000,41,1,50.0,1,Male (1),34.0,12 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2744,123313.0,154.0,50000,30000,1700,5,Endline II,40800,50000.0,30000.0,1700.0,40800.0,80000,41,1,11.333333333333332,0,Male (1),29.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2745,123325.0,158.0,45000,26000,4000,4,Endline II,96000,45000.0,26000.0,4000.0,96000.0,71000,42,0,33.333333333333336,1,Male (1),47.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2746,123327.0,156.0,165000,300000,2400,6,Endline II,57600,165000.0,293642.18849340803,2400.0,57600.0,465000,42,1,13.333333333333334,0,Male (1),60.0,0 years,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2747,123351.0,158.0,50000,150000,6700,4,Endline II,160800,50000.0,150000.0,6700.0,160800.0,200000,42,0,55.833333333333336,1,Male (1),34.0,11 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2748,123354.0,158.0,50000,283000,8500,6,Endline II,204000,50000.0,283000.0,8500.0,204000.0,333000,42,0,47.22222222222222,1,Male (1),49.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2749,123358.0,158.0,3690000,500000,555000,5,Endline II,13320000,444844.80351986585,293642.18849340803,214330.1819694004,5143924.367265611,4190000,42,0,1428.8678797960026,1,Male (1),40.0,19+ years (Post-graduate),1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2750,123365.0,158.0,225000,275000,12750,5,Endline II,306000,225000.0,275000.0,12750.0,306000.0,500000,42,0,85.0,1,Male (1),49.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2751,123367.0,158.0,31000,30000,7000,4,Endline II,168000,31000.0,30000.0,7000.0,168000.0,61000,42,0,58.333333333333336,1,Male (1),49.0,8 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2752,123380.0,154.0,135000,230000,37000,8,Endline II,888000,135000.0,230000.0,37000.0,888000.0,365000,41,1,154.16666666666666,1,Male (1),57.0,12 years,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2753,123394.0,158.0,50000,80000,15000,7,Endline II,360000,50000.0,80000.0,15000.0,360000.0,130000,42,0,71.42857142857143,1,Female (0),44.0,3-7 years (Classes 1-5),0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2754,123398.0,158.0,13000,20000,9500,4,Endline II,228000,13000.0,20000.0,9500.0,228000.0,33000,42,0,79.16666666666667,1,Male (1),38.0,12 years,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2755,123402.0,155.0,122000,30000,6700,4,Endline II,160800,122000.0,30000.0,6700.0,160800.0,152000,41,0,55.833333333333336,1,Male (1),45.0,18 years (Graduate),1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2756,123416.0,156.0,50000,125000,6700,5,Endline II,160800,50000.0,125000.0,6700.0,160800.0,175000,42,1,44.66666666666667,1,Male (1),44.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2757,123419.0,161.0,30000,4500,3000,2,Endline II,72000,30000.0,4500.0,3000.0,72000.0,34500,44,1,50.0,1,Female (0),59.0,0 years,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2758,123420.0,156.0,170000,330000,96580,5,Endline II,2317920,170000.0,293642.18849340803,96580.0,2317920.0,500000,42,1,643.8666666666667,1,Male (1),28.0,10 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2759,123421.0,156.0,45000,30000,2560,7,Endline II,61440,45000.0,30000.0,2560.0,61440.0,75000,42,1,12.19047619047619,0,Male (1),34.0,10 years,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2760,123424.0,161.0,70000,5000,18850,5,Endline II,452400,70000.0,5000.0,18850.0,452400.0,75000,44,1,125.66666666666667,1,Male (1),39.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2761,123438.0,155.0,137000,30000,8260,5,Endline II,198240,137000.0,30000.0,8260.0,198240.0,167000,41,0,55.06666666666666,1,Male (1),58.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2762,123441.0,158.0,115000,110000,6450,5,Endline II,154800,115000.0,110000.0,6450.0,154800.0,225000,42,0,43.0,1,Male (1),60.0,3-7 years (Classes 1-5),0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2763,123444.0,156.0,55000,30000,5670,6,Endline II,136080,55000.0,30000.0,5670.0,136080.0,85000,42,1,31.5,1,Female (0),37.0,0 years,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2764,123445.0,156.0,150000,730000,6500,4,Endline II,156000,150000.0,293642.18849340803,6500.0,156000.0,880000,42,1,54.166666666666664,1,Male (1),36.0,10 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2765,123455.0,156.0,25000,30000,5840,5,Endline II,140160,25000.0,30000.0,5840.0,140160.0,55000,42,1,38.93333333333333,1,Male (1),49.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2766,123472.0,156.0,20000,150000,30600,6,Endline II,734400,20000.0,150000.0,30600.0,734400.0,170000,42,1,170.0,1,Male (1),57.0,11 years,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2767,123477.0,158.0,13000,37500,6750,8,Endline II,162000,13000.0,37500.0,6750.0,162000.0,50500,42,0,28.125,1,Female (0),55.0,0 years,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2768,123479.0,156.0,20000,30000,10200,3,Endline II,244800,20000.0,30000.0,10200.0,244800.0,50000,42,1,113.33333333333333,1,Male (1),50.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2769,123490.0,161.0,30000,40000,14000,8,Endline II,336000,30000.0,40000.0,14000.0,336000.0,70000,44,1,58.333333333333336,1,Male (1),54.0,3-7 years (Classes 1-5),1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2770,123507.0,158.0,20000,30000,20000,4,Endline II,480000,20000.0,30000.0,20000.0,480000.0,50000,42,0,166.66666666666666,1,Male (1),73.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2771,123508.0,161.0,30000,30000,13000,5,Endline II,312000,30000.0,30000.0,13000.0,312000.0,60000,44,1,86.66666666666666,1,Male (1),37.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2772,123521.0,158.0,67500,171000,5000,11,Endline II,120000,67500.0,171000.0,5000.0,120000.0,238500,42,0,15.15151515151515,0,Female (0),41.0,3-7 years (Classes 1-5),0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
2773,123526.0,158.0,15000,8000,6000,3,Endline II,144000,15000.0,8000.0,6000.0,144000.0,23000,42,0,66.66666666666667,1,Male (1),32.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2774,123555.0,156.0,55000,28000,3360,4,Endline II,80640,55000.0,28000.0,3360.0,80640.0,83000,42,1,28.0,1,Male (1),51.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2775,123556.0,158.0,100000,75000,42000,4,Endline II,1008000,100000.0,75000.0,42000.0,1008000.0,175000,42,0,350.0,1,Male (1),38.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2776,123566.0,158.0,113000,69000,12100,10,Endline II,290400,113000.0,69000.0,12100.0,290400.0,182000,42,0,40.33333333333333,1,Male (1),48.0,13 years,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2777,123568.0,156.0,205000,310000,19500,4,Endline II,468000,205000.0,293642.18849340803,19500.0,468000.0,515000,42,1,162.5,1,Male (1),26.0,9 years,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2778,123571.0,158.0,168000,275000,10000,4,Endline II,240000,168000.0,275000.0,10000.0,240000.0,443000,42,0,83.33333333333333,1,Male (1),50.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2779,123573.0,156.0,25000,30000,11360,3,Endline II,272640,25000.0,30000.0,11360.0,272640.0,55000,42,1,126.22222222222223,1,Female (0),43.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2780,123576.0,158.0,45000,30000,6000,5,Endline II,144000,45000.0,30000.0,6000.0,144000.0,75000,42,0,40.0,1,Male (1),24.0,11 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2781,123582.0,156.0,50000,140000,21920,4,Endline II,526080,50000.0,140000.0,21920.0,526080.0,190000,42,1,182.66666666666666,1,Male (1),45.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2782,123584.0,154.0,184000,30000,14960,6,Endline II,359040,184000.0,30000.0,14960.0,359040.0,214000,41,1,83.11111111111111,1,Male (1),43.0,14 years (Class 12/HSC),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2783,123590.0,158.0,50000,30000,2000,4,Endline II,48000,50000.0,30000.0,2000.0,48000.0,80000,42,0,16.666666666666668,0,Male (1),55.0,0 years,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2784,123593.0,156.0,75000,30000,15800,5,Endline II,379200,75000.0,30000.0,15800.0,379200.0,105000,42,1,105.33333333333333,1,Male (1),35.0,8 years,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2785,123605.0,154.0,105000,30000,2280,5,Endline II,54720,105000.0,30000.0,2280.0,54720.0,135000,41,1,15.2,0,Female (0),29.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2786,123618.0,158.0,59700,30000,3000,6,Endline II,72000,59700.0,30000.0,3000.0,72000.0,89700,42,0,16.666666666666668,0,Female (0),31.0,11 years,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2787,123622.0,158.0,87000,2000,1040,2,Endline II,24960,87000.0,2000.0,1040.0,24960.0,89000,42,0,17.333333333333332,0,Male (1),59.0,0 years,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2788,123632.0,158.0,50000,2000,6000,1,Endline II,144000,50000.0,2000.0,6000.0,144000.0,52000,42,0,200.0,1,Female (0),40.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2789,123636.0,152.0,50000,15000,6700,4,Endline III,160800,50000.0,15000.0,6700.0,160800.0,65000,36,1,55.833333333333336,1,Male (1),28.0,12 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2790,123640.0,158.0,50000,173000,6700,1,Endline II,160800,50000.0,173000.0,6700.0,160800.0,223000,42,0,223.33333333333334,1,Female (0),56.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2791,123675.0,154.0,119000,335000,34800,8,Endline II,835200,119000.0,293642.18849340803,34800.0,835200.0,454000,41,1,145.0,1,Male (1),57.0,12 years,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2792,123684.0,158.0,50000,100000,6000,4,Endline II,144000,50000.0,100000.0,6000.0,144000.0,150000,42,0,50.0,1,Male (1),46.0,13 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2793,123703.0,154.0,150000,5000,2500,4,Endline II,60000,150000.0,5000.0,2500.0,60000.0,155000,41,1,20.833333333333332,0,Female (0),28.0,10 years,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2794,123732.0,156.0,190000,150000,3800,4,Endline II,91200,190000.0,150000.0,3800.0,91200.0,340000,42,1,31.666666666666668,1,Male (1),40.0,11 years,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2795,123787.0,158.0,125000,165000,30100,7,Endline II,722400,125000.0,165000.0,30100.0,722400.0,290000,42,0,143.33333333333334,1,Male (1),41.0,11 years,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2796,123797.0,161.0,50000,30000,1750,3,Endline II,42000,50000.0,30000.0,1750.0,42000.0,80000,44,1,19.444444444444446,0,Female (0),50.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2797,123823.0,160.0,5000,30000,1000,2,Endline II,24000,5000.0,30000.0,1000.0,24000.0,35000,44,0,16.666666666666668,0,Female (0),56.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2798,123833.0,152.0,50000,30000,6000,4,Endline III,144000,50000.0,30000.0,6000.0,144000.0,80000,36,1,50.0,1,Male (1),65.0,0 years,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2799,123837.0,152.0,29000,30000,3250,7,Endline III,78000,29000.0,30000.0,3250.0,78000.0,59000,36,1,15.476190476190476,0,Male (1),75.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2800,123840.0,152.0,164000,30000,900,4,Endline III,21600,164000.0,30000.0,900.0,21600.0,194000,36,1,7.5,0,Male (1),59.0,11 years,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2801,123871.0,156.0,39000,10000,10620,4,Endline II,254880,39000.0,10000.0,10620.0,254880.0,49000,42,1,88.5,1,Male (1),37.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2802,123884.0,158.0,151000,150000,19200,7,Endline II,460800,151000.0,150000.0,19200.0,460800.0,301000,42,0,91.42857142857143,1,Male (1),46.0,3-7 years (Classes 1-5),1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2803,123900.0,160.0,50000,15000,10000,6,Endline II,240000,50000.0,15000.0,10000.0,240000.0,65000,44,0,55.55555555555555,1,Male (1),39.0,0 years,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
2804,123901.0,160.0,50000,19750,5700,5,Endline II,136800,50000.0,19750.0,5700.0,136800.0,69750,44,0,38.0,1,Male (1),52.0,10 years,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2805,123906.0,158.0,105000,430000,22000,6,Endline II,528000,105000.0,293642.18849340803,22000.0,528000.0,535000,42,0,122.22222222222223,1,Male (1),54.0,0 years,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2806,124161.0,158.0,15000,40000,2700,8,Endline II,64800,15000.0,40000.0,2700.0,64800.0,55000,42,0,11.25,0,Male (1),40.0,3-7 years (Classes 1-5),0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2807,124173.0,156.0,25000,10000,3520,3,Endline II,84480,25000.0,10000.0,3520.0,84480.0,35000,42,1,39.11111111111111,1,Male (1),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2808,124176.0,158.0,50000,30000,9000,5,Endline II,216000,50000.0,30000.0,9000.0,216000.0,80000,42,0,60.0,1,Female (0),59.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2809,124177.0,158.0,75000,12000,8100,4,Endline II,194400,75000.0,12000.0,8100.0,194400.0,87000,42,0,67.5,1,Female (0),40.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2810,124182.0,156.0,367000,40000,4100,7,Endline II,98400,367000.0,40000.0,4100.0,98400.0,407000,42,1,19.523809523809522,0,Female (0),32.0,14 years (Class 12/HSC),1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2811,124183.0,156.0,10500,210000,3840,3,Endline II,92160,10500.0,210000.0,3840.0,92160.0,220500,42,1,42.666666666666664,1,Female (0),31.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2812,124192.0,156.0,35000,110000,9920,4,Endline II,238080,35000.0,110000.0,9920.0,238080.0,145000,42,1,82.66666666666667,1,Male (1),34.0,11 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2813,124203.0,152.0,82000,30000,5750,6,Endline III,138000,82000.0,30000.0,5750.0,138000.0,112000,36,1,31.944444444444443,1,Male (1),40.0,18 years (Graduate),1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2814,124207.0,158.0,100000,42000,6000,5,Endline II,144000,100000.0,42000.0,6000.0,144000.0,142000,42,0,40.0,1,Male (1),55.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2815,124215.0,152.0,50000,4000,6900,4,Endline III,165600,50000.0,4000.0,6900.0,165600.0,54000,36,1,57.5,1,Male (1),28.0,13 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2816,124216.0,152.0,50000,30000,1080,3,Endline III,25920,50000.0,30000.0,1080.0,25920.0,80000,36,1,12.0,0,Male (1),29.0,13 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2817,124222.0,161.0,50000,30000,6000,5,Endline II,144000,50000.0,30000.0,6000.0,144000.0,80000,44,1,40.0,1,Male (1),43.0,14 years (Class 12/HSC),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2818,124234.0,161.0,200000,30000,1300,3,Endline II,31200,200000.0,30000.0,1300.0,31200.0,230000,44,1,14.444444444444445,0,Male (1),51.0,12 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2819,124237.0,161.0,57000,25000,16300,5,Endline II,391200,57000.0,25000.0,16300.0,391200.0,82000,44,1,108.66666666666667,1,Male (1),49.0,10 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2820,124256.0,158.0,40000,55000,6900,7,Endline II,165600,40000.0,55000.0,6900.0,165600.0,95000,42,0,32.857142857142854,1,Male (1),49.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2821,124265.0,161.0,50000,50000,10000,3,Endline II,240000,50000.0,50000.0,10000.0,240000.0,100000,44,1,111.1111111111111,1,Male (1),47.0,12 years,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
